2022-09-06 15:50:51,b'RT @DiniHrdianti: Tanggapan Ganjar Pranowo soal safari politik Puan Maharani. https://t.co/v0YMn5E2ho'
2022-09-06 15:50:50,"b'@Dennysiregar7 Ahli Hukum Tata Negara\nBivitri Susanti, S.H. LL.M.\n\nKPK sekarang ini menjadi senjata politik.\nKPK menjadi Perisai Politik utk orang2 yg diganggu gugat\n\nPelemahan KPK tahun 2019 yang dilakukan dengan dua hal : (1) revisi UU KPK; (2) dipilihnya pimpinan KPK yang bermasalah (Firly) https://t.co/DioouRJlaT'"
2022-09-06 15:50:50,b'Oknum-oknum ini mungkin mengira politik adalah menang-menangan saja. #BRORIVAICenter'
2022-09-06 15:50:42,"b'@Yulia_NS79 Hanya komoditas politik, kalau demo terhafap koruptor, lembaga  terkorup baru keren'"
2022-09-06 15:50:37,"b'Perlu diingat, golongan pemberi rasuah sentiasa mengelilingi mana-mana parti politik dan pemimpin mereka yang mereka yakini boleh disogok. Realitinya sekarang, mereka sedang mengelilingi PH.'"
2022-09-06 15:50:30,"b'mengundi PH, manakala majoriti besar pengundi kaum India juga mengundi gabungan parti politik yang sama. Bagaimanapun, dalam beberapa PRK dan PRU peringkat negeri baru-baru ini, memperlihatkan undi kedua-dua kaum sudah mula beralih dari PH. Menyedari peralihan tersebut,'"
2022-09-06 15:50:30,"b'apa yang disebutkan oleh Presiden PAS itu selari dengan dapatan kajian yang dinyatakan di atas, justeru PH tidak perlu mengapi-apikan sentimen perkauman untuk kepentingan politik mereka.\n4. Sememangnya umum mengetahui pada PRU ke-14 tahun 2018, lebih 90 peratus pengundi kaum Cina'"
2022-09-06 15:50:29,"b'Tuan Guru Haji Abdul Hadi Awang, ada menyebut tentang perkara ini yang kemudian dijadikan isu oleh pihak PH terutamanya DAP. PH telah membuat beberapa laporan polis tentang tulisan ini dan cuba memainkan sentimen perkauman untuk mendapat mileage politik. Hakikat sebenarnya,'"
2022-09-06 15:50:28,b'Pak Tugiman angkat bicara soal silaturahmi politik Mba Puan.. \nAjiiibb \xf0\x9f\x98\x8d\xf0\x9f\x91\x8d https://t.co/MQifDwLNpA'
2022-09-06 15:50:15,"b'RT @hannahyeoh: Sepanjang tempoh saya menjadi wakil rakyat, saya tidak pernah menggunakan duit kerajaan untuk kempen/aktiviti parti politik\xe2\x80\xa6'"
2022-09-06 15:50:06,"b'Mahasiswa meraasa kesal dengan sikap para wakil rakyat yang tidak memperkenankan mereka untuk masuk gedung untuk berdialog, demo berakhir ricuh #demotolakkenaikanBBM https://t.co/wZYbT2dKIe'"
2022-09-06 15:49:55,"b'@adzman86 Org yg cam rasid ni tk sesuai nk jd pemimpin parti politik apa lg nk jd wakil rakyat,bukan nk redakan keadaan da nk mcm cari musuh plak'"
2022-09-06 15:49:29,b'RT @DiniHrdianti: Tanggapan Ganjar Pranowo soal safari politik Puan Maharani. https://t.co/v0YMn5E2ho'
2022-09-06 15:49:06,b'Laa inilah trik trik politik pencitraan yang ingin ngelabui rakyat https://t.co/pRlaNupwTA'
2022-09-06 15:49:05,b'@AgusYudhoyono @lp3esjakarta Terima kasih atas ceramahnya. Tapi anda nggak akan pernah jadi siapa-siapa. Seumur hidup hanya jadi gembel politik.'
2022-09-06 15:49:03,b'Tanggapan Ganjar Pranowo soal safari politik Puan Maharani. https://t.co/v0YMn5E2ho'
2022-09-06 15:48:45,"b""RT @mkini_bm: 'Tak logik sumbangan politik setiap bulan selama 4 tahun kepada Zahid' https://t.co/87pEZJuozv"""
2022-09-06 15:48:44,"b'RT @GunRomli: Kita bisa memaafkan kebencian, rasisme dan politik identitas di Pilgub 2017, tapi TIDAK UNTUK MELUPAKAN. https://t.co/8TaymwZ\xe2\x80\xa6'"
2022-09-06 15:48:40,"b'RT @MCAOps: Pengamat: ""Jokowi harus dan segera mencabut kebijakan ini lantaran kalau tidak sampai Desember akan terus di demo."" \nhttps://t.\xe2\x80\xa6'"
2022-09-06 15:47:29,"b'NGL, Politik Kandang sounds so convincing https://t.co/8oCZKOnnJQ'"
2022-09-06 15:47:24,b'Nak bersihkan timeline. Banyak sangat cerita politik \xf0\x9f\x98\xaa'
2022-09-06 15:47:17,b'@hnurwahid Partai munafik.. Ngambil moment pas kondisi minyak bumi lagi naik\nKalian itu oelacur politik murahan...'
2022-09-06 15:46:50,b'RT @MCAOps: Presiden Partai Buruh sekaligus Konferderasi Serikat Pekerja Indonesia (KSPI) Said Iqbal mengancam akan melakukan mogok nasiona\xe2\x80\xa6'
2022-09-06 15:46:50,b'YaAllah yg ku inget jeno baca nya naruto. Ternyata mha juga \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\xa4\x9a\n\nKSBSKSJAH PEN KETEMU TRS NGEHYPE BARENGGGGG KITA BAHAS BORUTO YG JALAN CERITA NYA KEK POLITIK NEGERI KONOHA INIIIIII \xf0\x9f\xab\x82\xf0\x9f\xab\x82\xf0\x9f\xab\x82\xf0\x9f\xab\x82'
2022-09-06 15:46:48,"b'""Dimulai dengan politik kebhinekaan. Ditutup dengan politik identitas.\n\n#JokowiMaruf \n#Jokowi2Periode'"
2022-09-06 15:46:17,b'RT @Mandaharza: Anies Baswedan Dagelan politik yanv bisa Bungkam Mulut Kadrun \xf0\x9f\x98\x82\xf0\x9f\x98\x83'
2022-09-06 15:46:12,b'RT @MalaysiaGazette: Gerakan Tanah Air adalah satu gabungan gerakan massa yang melibatkan semua isu termasuk politik. \n\nEmpat parti - Pejua\xe2\x80\xa6'
2022-09-06 15:46:12,"b'@_ekokuntadhi Ahli Hukum Tata Negara\nBivitri Susanti, S.H. LL.M.\n\nKPK sekarang ini menjadi senjata politik.\nKPK menjadi Perisai Politik utk orang2 yg diganggu gugat\n\nPelemahan KPK tahun 2019 yang dilakukan dengan dua hal : (1) revisi UU KPK; (2) dipilihnya pimpinan KPK yang bermasalah (Firly) https://t.co/A8syFT7nwN'"
2022-09-06 15:46:03,"b'@ernestprakasa Hukum dengan BUMN sama aja.\nAhok bilang akan berantas mafia, merem aja pertamina untung, bahagilah artis2 itu.\n\nTernyata, malah rugi pertamina, BBM kd naik pula skrg.\n\nArtis2 ga usah sok kritis ngomong masalah sosial politik, tai di depan mata tdk kau siram, dikasih parfum pula.'"
2022-09-06 15:46:00,"b'@GunRomli AKU HIDUP DI NEGARA DEMOKRASI, MENDUKUNG POLITIK IDENTITAS'"
2022-09-06 15:45:52,"b'@Sulaimanramli67 @MalaysiaGazette btul ada internet, tp apa yg ada di internet x semua btul. kena pulak sumber info dr pentaksub politik, lg bahaya'"
2022-09-06 15:45:41,"b'RT @fotofadh: Tun M pernah mengakui bahawa Najib Razak seorang yang baik dalam politik.\n\nNajib Razak tak pernah ""membunuh"" karier musuh pol\xe2\x80\xa6'"
2022-09-06 15:45:37,"b'RT @RamliRizal: Lidah tak bertulang :\n\nPresiden Jamin Tak Ada Kenaikan Harga BBM Subsidi Hingga Akhir Tahun\n\nRabu, *13 Juli* 2022 \n\nhttps:/\xe2\x80\xa6'"
2022-09-06 15:45:31,b'RT @papuamuslim95: Saya mengajak seluruh rakyat Indonesia baikot PDIP dan seluruh partai politik berbau  kekuasaan... Rezim sudah tidak pun\xe2\x80\xa6'
2022-09-06 15:45:29,b'RT @SimpletonED: I like Tyra\xe2\x80\x99s fire. Macam tu lah orang muda. Orang Tua pun ada. Cuma kekadang kita rancang dan bincang. Bukan semua kita m\xe2\x80\xa6'
2022-09-06 15:45:20,"b'RT @PASPusat: ""Awasi jarum-jarum halus musuh yang akan menyelinap masuk dalam pemikiran kita untuk menimbulkan rasa tidak puas hati dan tid\xe2\x80\xa6'"
2022-09-06 15:45:13,"b'RT @JatimDkgGanjar: Allahuakbar! Ijtima Ulama Sumbar dukung Ganjar Pranowo\n\nDulu,Sumbar basisnya Prabowo. Perolehan suara Prabowo 85,95% se\xe2\x80\xa6'"
2022-09-06 15:45:12,"b""RT @mkini_bm: 'Tak logik sumbangan politik setiap bulan selama 4 tahun kepada Zahid' https://t.co/87pEZJuozv"""
2022-09-06 15:45:06,b'Majelis Hakim PN Samarinda memenangkan gugatan Makmur HAPK untuk tetap menjabat sebagai Ketua DPRD Kaltim. #gugatan https://t.co/HDM0y8itce'
2022-09-06 15:44:16,b'Rumah Murah ini adalah realisasi janji politik waktu kampanye dulu. Dengan cicilan dibawah 1 juta. Beberapa program sudah kami jalankan.\n\n#PDIPerjuangan \n#bandungbaratberkah https://t.co/JX9cLQwNbM'
2022-09-06 15:44:01,"b""RT @ismet_ulam: Kenyataan saksi 'dimuatkan', demi mendakwa musuh politik kerajaan yg memulakan pendakwaan.\n\nBila disoal balas, saksi keraja\xe2\x80\xa6"""
2022-09-06 15:43:47,b'RT @merdekadotcom: Demokrat Izinkan Kader Demo Tolak Kenaikan Harga BBM: Tak Perlu Nangis Seperti Dulu https://t.co/za0NLGdHj8'
2022-09-06 15:43:27,"b'Kenapa ada yang nak conteng eh? Sorry aku tak berapa faham dengan jerebu ni, sebab jerebu tahunan nak sampai ke atau berkenaan politik? https://t.co/NoT2wWOZAU'"
2022-09-06 15:43:18,"b'@alisyarief Ahli Hukum Tata Negara\nBivitri Susanti, S.H. LL.M.\n\nKPK sekarang ini menjadi senjata politik.\nKPK menjadi Perisai Politik utk orang2 yg diganggu gugat\n\nPelemahan KPK tahun 2019 yang dilakukan dengan dua hal : (1) revisi UU KPK; (2) dipilihnya pimpinan KPK yang bermasalah (Firly) https://t.co/WcWw33fiYE'"
2022-09-06 15:43:04,b'Tetap dengan Politik Kandang. https://t.co/Fa8JeL61yE'
2022-09-06 15:42:55,b'Sapot\xe2\x80\xa6 tapi ada org sindir kite xmatang politik\xe2\x80\xa6 https://t.co/3EpHDTNS7N'
